TN,Hand,Hand.Angle,RT,MT,tgt_jump_size,ti,clamp_size,Exp,SN,Hand_dt,RT_dt,Hand_Diff,RT_Diff
90,-0.35809396,44.64190604,91,83,-3,45,-7,7d_discrete,86,1.150381208,-105,4.264162244,142
91,5.84725544,50.84725544,233,84,3,45,7,7d_discrete,86,5.414543452,43.6,-2.195741986,-105
92,4.34933373,49.34933373,128,67,3,45,-7,7d_discrete,86,3.218801466,-51.2,1.593826106,36
93,7.38905033,52.38905033,164,86,1,45,-7,7d_discrete,86,4.812627572,-1.6,-0.867502336,66
94,9.23829293,54.23829293,230,67,0,45,7,7d_discrete,86,3.945125236,60.8,-6.802629122,-52
95,3.13410325,48.13410325,178,99,-3,45,-7,7d_discrete,86,-2.857503886,-8.6,3.520167086,101
96,6.85602406,51.85602406,279,65,1,45,7,7d_discrete,86,0.6626632,83.2,-2.146288426,-1
97,4.79983611,49.79983611,278,66,3,45,-7,7d_discrete,86,-1.483625226,52.2,-0.628857516,3
98,3.36646066,48.36646066,281,67,3,45,7,7d_discrete,86,-2.112482742,31.8,-4.338024938,-16
99,-3.52402858,41.47597142,265,86,-3,45,7,7d_discrete,86,-6.45050768,8.8,-0.389435482,-12
100,-5.67535589,39.32464411,253,112,0,45,-7,7d_discrete,86,-6.839943162,-18.2,8.56223223,-56
101,1.89458941,46.89458941,197,83,-3,45,7,7d_discrete,86,1.722289068,-57.8,-5.064414404,49
102,-5.16224027,39.83775973,246,84,1,45,7,7d_discrete,86,-3.342125336,-2.4,3.97328033,32
103,-2.32781509,42.67218491,278,68,0,45,7,7d_discrete,86,0.631154994,30.2,-4.613472242,-166
104,-7.79560202,37.20439798,112,68,3,45,-7,7d_discrete,86,-3.982317248,-105.2,3.10753789,118
105,-4.44124119,40.55875881,230,66,-3,45,-7,7d_discrete,86,-0.874779358,17.4,4.140140368,-32
106,-0.85002338,44.14997662,198,84,0,45,-7,7d_discrete,86,3.26536101,-14.8,4.686656406,-16
107,6.08635135,51.08635135,182,83,1,45,-7,7d_discrete,86,7.952017416,-18,-0.762376744,-5
108,7.23692203,52.23692203,177,82,3,45,7,7d_discrete,86,7.189640672,-2.8,-8.247127074,-30
109,0.6861442,45.6861442,147,68,3,45,7,7d_discrete,86,-1.057486402,-39.8,-2.219936006,66
110,-0.80692946,44.19307054,213,117,1,45,7,7d_discrete,86,-3.277422408,29.6,-3.38114816,17
111,-5.02259118,39.97740882,230,103,-3,45,7,7d_discrete,86,-6.658570568,40.2,-1.440233294,-68
112,-9.60011843,35.39988157,162,117,1,45,-7,7d_discrete,86,-8.098803862,-23.8,13.45773284,42
113,3.0127875,48.0127875,204,81,-3,45,-7,7d_discrete,86,5.358928974,12.8,1.110377012,4
114,4.98241959,49.98241959,208,83,0,45,-7,7d_discrete,86,6.469305986,4.6,-3.89175021,40
115,1.56506909,46.56506909,248,67,3,45,-7,7d_discrete,86,2.577555776,37.6,2.935791578,-86
116,6.88172363,51.88172363,162,68,0,45,7,7d_discrete,86,5.513347354,-34.8,-5.40762146,-15
117,4.24265732,49.24265732,147,68,-3,45,7,7d_discrete,86,0.105725894,-46.8,-8.129862404,-84
118,-5.61220323,39.38779677,63,84,-3,45,-7,7d_discrete,86,-8.02413651,-102.6,7.181615108,98
119,0.71615995,45.71615995,161,68,1,45,-7,7d_discrete,86,-0.842521402,4.8,5.941919484,-32
120,7.93133202,52.93133202,129,51,3,45,7,7d_discrete,86,5.099398082,-3.4,-3.339321302,16
121,4.01958249,49.01958249,145,67,0,45,-7,7d_discrete,86,1.76007678,16,-3.452253778,5
122,-0.35150344,44.64849656,150,67,1,45,7,7d_discrete,86,-1.692176998,20.4,-1.13958843,1
123,-0.46081403,44.53918597,151,67,3,45,-7,7d_discrete,86,-2.831765428,3.8,6.76804378,13
124,7.7049972,52.7049972,164,84,0,45,7,7d_discrete,86,3.936278352,16.2,-7.530617036,-52
125,-1.7648578,43.2351422,112,67,1,45,7,7d_discrete,86,-3.594338684,-32.4,-4.361352238,1
126,-8.66265817,36.33734183,113,83,0,45,7,7d_discrete,86,-7.955690922,-25,5.21613037,34
127,-4.22028389,40.77971611,147,66,-3,45,-7,7d_discrete,86,-2.739560552,9.6,8.429485428,26
128,5.37670543,50.37670543,173,47,3,45,-7,7d_discrete,86,5.689924876,31.2,-0.536579942,8
129,4.12390756,49.12390756,181,53,0,45,-7,7d_discrete,86,5.153344934,35.8,-3.1840258,-17
130,1.61606665,46.61606665,164,67,3,45,7,7d_discrete,86,1.969319134,8.4,-7.056969028,-70
131,-4.63546343,40.36453657,94,86,-3,45,7,7d_discrete,86,-5.087649894,-57.8,-6.496588148,106
132,-12.8599935,32.1400065,200,83,1,45,-7,7d_discrete,86,-11.58423804,37.6,14.06160595,17
133,0.15783921,45.15783921,217,100,3,45,7,7d_discrete,86,2.477367912,45.8,-2.042125162,-57
134,-3.38633433,41.61366567,160,100,-3,45,7,7d_discrete,86,0.43524275,-7,-1.859222764,-30
135,-6.96096303,38.03903697,130,100,0,45,7,7d_discrete,86,-1.423980014,-30.2,-2.287340176,-31
136,-10.40151315,34.59848685,99,102,3,45,-7,7d_discrete,86,-3.71132019,-62.2,8.48241365,166
137,0.816124,45.816124,265,83,1,45,-7,7d_discrete,86,4.77109346,90.8,1.683293706,-249
138,3.08481233,48.08481233,16,100,1,45,7,7d_discrete,86,6.454387166,-118,-2.616402252,81
139,1.43209618,46.43209618,97,1017,-3,45,-7,7d_discrete,86,3.837984914,-24.4,0.355622054,137
140,3.97488855,48.97488855,234,83,0,45,-7,7d_discrete,86,4.193606968,91.8,1.779870708,-105
141,9.79382736,54.79382736,129,84,-3,45,7,7d_discrete,86,5.973477676,-19.2,-6.24148672,15
142,4.2363948,49.2363948,144,83,1,45,-7,7d_discrete,86,-0.268009044,20,0.638768234,5
143,5.32275071,50.32275071,149,85,0,45,-7,7d_discrete,86,0.37075919,-1.6,1.467750406,211
144,8.13010235,53.13010235,360,51,1,45,7,7d_discrete,86,1.838509596,156.8,-7.577644192,-161
145,-0.30314944,44.69685056,199,84,3,45,7,7d_discrete,86,-5.739134596,2.8,3.513970184,-34
146,1.56506909,46.56506909,165,101,0,45,7,7d_discrete,86,-2.225164412,-38.4,-8.709316074,-1
147,-9.98940743,35.01059257,164,83,-3,45,-7,7d_discrete,86,-10.93448049,-43.4,13.79305456,134
148,3.42387124,48.42387124,298,86,3,45,-7,7d_discrete,86,2.858574078,60.8,-2.858574078,338
1,-0.95484125,44.04515875,636,32,0,45,0,7d_discrete,87,0,0,3.9878102,12
2,7.02077915,52.02077915,648,34,0,45,0,7d_discrete,87,3.9878102,6,-3.560123153,-97
3,3.67449952,48.67449952,551,31,0,45,0,7d_discrete,87,0.427687047,-60.66666667,1.330871918,-73
4,5.59155776,50.59155776,478,34,0,45,0,7d_discrete,87,1.758558965,-100.25,1.349708231,-39
5,7.71833279,52.71833279,439,29,0,45,0,7d_discrete,87,3.108267196,-111.4,-10.01042555,-37
6,-2.62640564,42.37359436,402,65,0,45,0,7d_discrete,87,-6.902158356,-101.6,-2.045153226,-18
7,-7.59464337,37.40535663,384,34,0,45,0,7d_discrete,87,-8.947311582,-66.8,4.596056578,29
8,-4.66685837,40.33314163,413,69,0,45,0,7d_discrete,87,-4.351255004,-10.2,6.790827858,-20
9,1.25707242,46.25707242,393,25,0,45,0,7d_discrete,87,2.439572854,-13.2,0.503827698,24
10,0.27154195,45.27154195,417,30,0,45,0,7d_discrete,87,2.943400552,15.2,-1.600891886,-9
11,-1.00508601,43.99491399,408,35,0,45,0,7d_discrete,87,1.342508666,5,-1.178095056,-42
12,-0.83031549,44.16968451,366,36,0,45,0,7d_discrete,87,0.16441361,-33.4,-0.103056184,-22
13,0,45,344,39,0,45,0,7d_discrete,87,0.061357426,-41.6,1.21964982,42
14,1.21029417,46.21029417,386,628,0,45,0,7d_discrete,87,1.281007246,1.8,-1.568917164,44
15,-0.51616423,44.48383577,430,21,0,45,0,7d_discrete,87,-0.287909918,43.2,5.003809068,-34
16,5.86082755,50.86082755,396,24,0,45,0,7d_discrete,87,4.71589915,11.6,-3.93295996,0
17,2.61741336,47.61741336,396,16,0,45,0,7d_discrete,87,0.78293919,5.6,0.222410536,-77
18,3.54977987,48.54977987,319,30,0,45,0,7d_discrete,87,1.005349726,-66.4,-4.326145052,69
19,-1.27303002,43.72696998,388,25,0,45,0,7d_discrete,87,-3.320795326,2.2,-4.960497898,NA
20,-7.66286884,37.33713116,NA,14,0,45,0,7d_discrete,87,-8.281293224,NA,12.23555801,NA
21,4.25065457,49.25065457,393,22,0,45,0,7d_discrete,87,3.954264782,14.6,-6.313203986,-17
22,-3.23254011,41.76745989,376,43,0,45,0,7d_discrete,87,-2.358939204,1.6,6.271166348,-50
23,2.91083783,47.91083783,326,31,0,45,0,7d_discrete,87,3.912227144,-34.4,-4.263117154,58
24,-1.37209165,43.62790835,384,16,0,45,0,7d_discrete,87,-0.35089001,10.6,3.723171226,-31
25,4.85456668,49.85456668,353,15,0,45,0,7d_discrete,87,3.372281216,-13.4,-4.490318166,20
26,-0.607353,44.392647,373,15,0,45,0,7d_discrete,87,-1.11803695,10.6,-2.329079206,-32
27,-2.86240523,42.13759477,341,17,0,45,0,7d_discrete,87,-3.447116156,-14.4,-1.312917644,-10
28,-5.94686305,39.05313695,331,35,0,45,0,7d_discrete,87,-4.7600338,-25.4,3.768970824,131
29,-2.37934237,42.62065763,462,22,1,45,7,7d_discrete,87,-0.991062976,90,-2.48227535,-108
30,-7.29066382,37.70933618,354,13,0,45,-7,7d_discrete,87,-3.473338326,-18.2,8.91578466,8
31,2.1832393,47.1832393,362,71,-3,45,-7,7d_discrete,87,5.442446334,-8,-2.216490826,10
32,0.6740369,45.6740369,372,623,3,45,7,7d_discrete,87,3.225955508,-4.2,-5.517527726,-20
33,-4.56764777,40.43235223,352,16,0,45,7,7d_discrete,87,-2.291572218,-28.4,6.057161752,11
34,2.45672807,47.45672807,363,31,3,45,-7,7d_discrete,87,3.765589534,2.4,1.218448798,11
35,6.41663704,51.41663704,374,23,-3,45,7,7d_discrete,87,4.984038332,9.4,-6.236057036,12
36,-0.32008482,44.67991518,386,38,1,45,-7,7d_discrete,87,-1.252018704,16.6,-2.976430464,-28
37,-4.28915333,40.71084667,358,46,3,45,-7,7d_discrete,87,-4.228449168,-8.6,6.183419448,37
38,3.50974459,48.50974459,395,40,1,45,-7,7d_discrete,87,1.95497028,19.8,-0.049371928,-23
39,3.71128381,48.71128381,372,34,-3,45,7,7d_discrete,87,1.905598352,-5,-9.640795562,0
40,-9.01604895,35.98395105,372,30,0,45,-7,7d_discrete,87,-7.73519721,-4.6,7.95332901,-14
41,-1.24837872,43.75162128,358,38,0,45,7,7d_discrete,87,0.2181318,-13,-6.36174417,-17
42,-8.44036528,36.55963472,341,31,-3,45,-7,7d_discrete,87,-6.14361237,-26.6,3.505698902,-49
43,-7.04576912,37.95423088,292,33,1,45,7,7d_discrete,87,-2.637913468,-55,4.675466658,65
44,-3.89069903,41.10930097,357,32,3,45,7,7d_discrete,87,2.03755319,13,-1.043038376,80
45,-3.91315952,41.08684048,437,87,3,45,-7,7d_discrete,87,0.994514814,80,2.688383584,-63
46,-1.21887524,43.78112476,374,32,3,45,7,7d_discrete,87,3.682898398,13.8,-6.721432656,-76
47,-7.81529355,37.18470645,298,52,0,45,7,7d_discrete,87,-3.038534258,-53.6,-0.771961562,59
48,-8.97262661,36.02737339,357,43,-3,45,-7,7d_discrete,87,-3.81049582,-7.6,2.567753636,-43
49,-7.03341646,37.96658354,314,88,1,45,7,7d_discrete,87,-1.242742184,-42,0.194073436,71
50,-7.5708889,37.4291111,385,47,0,45,-7,7d_discrete,87,-1.048668748,39.4,8.148470796,-101
51,1.02669618,46.02669618,284,66,-3,45,7,7d_discrete,87,7.099802048,-43.6,NA,135
52,NA,191.7682889,419,4882,1,45,-7,7d_discrete,87,NA,67.2,NA,-14
53,-0.7252243,44.2747757,405,31,3,45,7,7d_discrete,87,3.929867718,43.6,-1.954922662,-15
54,-1.10702705,43.89297295,390,40,0,45,7,7d_discrete,87,1.974945056,13.4,0.014288326,-40
55,0.39243071,45.39243071,350,39,0,45,-7,7d_discrete,87,1.989233382,-19.6,0.438770646,-13
56,2.93172392,47.93172392,337,32,3,45,-7,7d_discrete,87,2.428004028,-43.2,3.6522323,71
57,7.97327123,52.97327123,408,27,1,45,7,7d_discrete,87,6.080236328,30,-6.85938485,-67
58,1.57366405,46.57366405,341,31,-3,45,-7,7d_discrete,87,-0.779148522,-24.2,-4.624072172,-16
59,-3.53625339,41.46374661,325,59,1,45,-7,7d_discrete,87,-5.403220694,-27.2,0.941184444,80
60,-3.34194386,41.65805614,405,94,-3,45,7,7d_discrete,87,-4.46203625,41.8,1.907395116,-9
61,-2.52611691,42.47388309,396,66,0,45,-7,7d_discrete,87,-2.554641134,21,2.358692628,-147
62,-2.20259816,42.79740184,249,33,0,45,7,7d_discrete,87,-0.195948506,-94.2,-1.61056643,16
63,-5.15987175,39.84012825,265,627,-3,45,-7,7d_discrete,87,-1.806514936,-63,6.5929624,107
64,2.67542666,47.67542666,372,17,3,45,-7,7d_discrete,87,4.786447464,34.6,-6.838437376,-185
65,-4.36827743,40.63172257,187,59,-3,45,7,7d_discrete,87,-2.051989912,-106.8,-0.918307856,106
66,-5.97670238,39.02329762,293,104,3,45,7,7d_discrete,87,-2.970297768,19.8,1.22473334,-12
67,-5.38931176,39.61068824,281,2471,1,45,-7,7d_discrete,87,-1.745564428,1.4,7.34245501,161
68,3.731397,48.731397,442,27,1,45,7,7d_discrete,87,5.596890582,127,-8.701690572,188
69,-6.88172363,38.11827637,630,53,0,45,7,7d_discrete,87,-3.10479999,263.4,6.153580744,-330
70,0.18189075,45.18189075,300,53,3,45,-7,7d_discrete,87,3.048780754,-89.2,-2.97925773,47
71,-2.00253313,42.99746687,347,85,-3,45,7,7d_discrete,87,0.069523024,-53,-4.251185214,-128
72,-6.46981999,38.53018001,219,65,0,45,-7,7d_discrete,87,-4.18166219,-168.6,5.295927822,-19
73,-2.40021446,42.59978554,200,75,3,45,7,7d_discrete,87,1.114265632,-139.2,-3.186046586,146
74,-5.2623954,39.7376046,346,63,-3,45,-7,7d_discrete,87,-2.071780954,63.6,-0.34750377,-139
75,-7.05784665,37.94215335,207,160,1,45,-7,7d_discrete,87,-2.419284724,-56.8,3.543998992,425
76,-3.89167629,41.10832371,632,122,1,45,7,7d_discrete,87,1.124714268,311.2,3.0370275,-280
77,0.54914401,45.54914401,352,47,1,45,7,7d_discrete,87,4.161741768,4.6,-5.243344606,-235
78,-5.26769713,39.73230287,117,81,3,45,7,7d_discrete,87,-1.081602838,-213.8,-2.416305462,9
79,-8.28940439,36.71059561,126,177,3,45,-7,7d_discrete,87,-3.4979083,-160.8,5.819091492,-55
80,-1.32342946,43.67657054,71,111,0,45,-7,7d_discrete,87,2.321183192,-188.6,3.31475265,-25
81,3.46207306,48.46207306,46,104,1,45,-7,7d_discrete,87,5.635935842,-96.4,-6.006469194,316
82,-3.31778117,41.68221883,362,70,-3,45,7,7d_discrete,87,-0.370533352,217.6,-2.109439528,-63
83,-5.46710159,39.53289841,299,101,-3,45,-7,7d_discrete,87,-2.47997288,118.2,4.285016328,97
84,0.59474452,45.59474452,396,43,0,45,7,7d_discrete,87,1.805043448,161.2,-1.518904668,-107
85,-0.82434282,44.17565718,289,49,1,45,-7,7d_discrete,87,0.28613878,10.6,0.334139304,-163
86,-1.47827266,43.52172734,126,63,-3,45,7,7d_discrete,87,0.620278084,-168.4,-12.26183233,NA
87,-16.34568594,28.65431406,NA,1256,0,45,7,7d_discrete,87,-11.64155424,NA,5.05224495,NA
88,-12.75002584,32.24997416,50,103,-3,45,-7,7d_discrete,87,-6.589309292,-182,6.694308512,79
89,-7.71833279,37.28166721,129,166,0,45,-7,7d_discrete,87,0.10499922,-69,7.41663889,107
90,-0.17103167,44.82896833,236,65,3,45,7,7d_discrete,87,7.52163811,70,-2.58328887,-60
91,-3.07333251,41.92666749,176,120,1,45,7,7d_discrete,87,4.93834924,32.6,-4.263087406,133
92,-5.08410341,39.91589659,309,92,3,45,-7,7d_discrete,87,0.675261834,129,2.034082186,26
93,-0.62502007,44.37497993,335,149,1,45,-7,7d_discrete,87,2.70934402,98,4.818723248,8
94,7.17171217,52.17171217,343,11,-3,45,-7,7d_discrete,87,7.528067268,63.2,-2.207221168,-9
95,6.24837167,51.24837167,334,17,0,45,7,7d_discrete,87,5.3208461,34.6,-4.89580298,73
96,2.45904399,47.45904399,407,40,1,45,7,7d_discrete,87,0.42504312,61.4,-2.463863952,-93
97,1.2650009,46.2650009,314,19,3,45,-7,7d_discrete,87,-2.038820832,-32.6,-4.460703554,34
98,-3.8383733,41.1616267,348,38,-3,45,7,7d_discrete,87,-6.499524386,-1.2,-0.766821682,-105
99,-7.54942177,37.45057823,243,34,3,45,7,7d_discrete,87,-7.266346068,-86.2,6.072236568,128
100,-3.40857442,41.59142558,371,38,0,45,-7,7d_discrete,87,-1.1941095,34.4,7.034982306,-77
101,3.91824886,48.91824886,294,71,-3,45,-7,7d_discrete,87,5.840872806,-20,-5.262125392,64
102,-1.99609589,43.00390411,358,39,0,45,-7,7d_discrete,87,0.578747414,35.2,2.94844231,-109
103,2.15002635,47.15002635,249,51,-3,45,7,7d_discrete,87,3.527189724,-54,-8.29054496,91
104,-5.78829282,39.21170718,340,44,0,45,7,7d_discrete,87,-4.763355236,17.6,-2.84070004,-118
105,-9.93409747,35.06590253,222,78,1,45,7,7d_discrete,87,-7.604055276,-70.6,5.349877794,240
106,-6.70983681,38.29016319,462,39,3,45,-7,7d_discrete,87,-2.254177482,135.8,3.724585544,-189
107,-3.23254011,41.76745989,273,101,3,45,7,7d_discrete,87,1.470408062,-36.2,NA,152
108,NA,179.7106298,425,6657,1,45,-7,7d_discrete,87,NA,80.6,NA,-2
109,-5.94686305,39.05313695,423,29,1,45,7,7d_discrete,87,0.375463002,62,-1.063215754,-145
110,-7.3155253,37.6844747,278,39,1,45,-7,7d_discrete,87,-0.687752752,-94.2,6.511323934,77
111,1.47827266,46.47827266,355,33,-3,45,-7,7d_discrete,87,5.823571182,4.2,-8.821145654,18
112,-7.50113204,37.49886796,373,54,3,45,7,7d_discrete,87,-2.997574472,2.2,8.361864202,-19
113,1.88405023,46.88405023,354,31,3,45,-7,7d_discrete,87,5.36428973,-2.6,-7.396455928,-24
114,-5.40379136,39.59620864,330,54,0,45,-7,7d_discrete,87,-2.032166198,-8,5.946847684,-3
115,2.50770173,47.50770173,327,47,0,45,7,7d_discrete,87,3.914681486,-20.8,-7.489437838,-150
116,-6.5967383,38.4032617,177,84,-3,45,7,7d_discrete,87,-3.574756352,-135.2,-1.502963452,165
117,-8.24934418,36.75065582,342,56,1,45,-7,7d_discrete,87,-5.077719804,36,7.601224874,47
118,-1.28116169,43.71883831,389,30,0,45,7,7d_discrete,87,2.52350507,76,-7.475902422,-229
119,-9.5953823,35.4046177,160,62,3,45,-7,7d_discrete,87,-4.952397352,-119,3.010555638,210
120,-8.85795876,36.14204124,370,2289,1,45,7,7d_discrete,87,-1.941841714,82.4,2.291242108,-10
121,-6.55921124,38.44078876,360,16,3,45,7,7d_discrete,87,0.349400394,35.8,4.75290402,-8
122,-0.19554798,44.80445202,352,31,0,45,-7,7d_discrete,87,5.102304414,25.8,-1.51072651,26
123,-1.81255269,43.18744731,378,105,-3,45,7,7d_discrete,87,3.591577904,54,-3.049114746,-56
124,-3.67823872,41.32176128,322,24,-3,45,-7,7d_discrete,87,0.542463158,-34.4,-1.081880336,34
125,-3.73565913,41.26434087,356,44,3,45,-7,7d_discrete,87,-0.539417178,2.4,-3.733024494,14
126,-7.69605172,37.30394828,370,80,-3,45,-7,7d_discrete,87,-4.272441672,14.4,6.194567532,-19
127,-1.82796824,43.17203176,351,46,0,45,-7,7d_discrete,87,1.92212586,-4.4,-4.682964018,-28
128,-7.68552715,37.31447285,323,61,-3,45,7,7d_discrete,87,-2.760838158,-21.4,-3.995927122,-127
129,-13.68225816,31.31774184,196,170,1,45,-7,7d_discrete,87,-6.75676528,-123.2,4.957480182,-7
130,-9.97205769,35.02794231,189,94,0,45,7,7d_discrete,87,-1.799285098,-96.8,2.97970777,-19
131,-6.81642447,38.18357553,170,63,3,45,7,7d_discrete,87,1.180422672,-75.8,0.231150398,19
132,-7.77460053,37.22539947,189,62,1,45,7,7d_discrete,87,1.41157307,-24.4,-1.944690828,-120
133,-10.22773241,34.77226759,69,83,-3,45,7,7d_discrete,87,-0.533117758,-93.6,-1.044545462,49
134,-10.6697828,34.3302172,118,93,0,45,-7,7d_discrete,87,-1.57766322,-29,0.592941662,113
135,-10.103037,34.896963,231,34,-3,45,-7,7d_discrete,87,-0.984721558,75.6,1.625713138,-66
136,-8.89254871,36.10745129,165,84,1,45,7,7d_discrete,87,0.64099158,10.6,-0.126003108,-47
137,-9.32953964,35.67046036,118,98,0,45,7,7d_discrete,87,0.514988472,-22.2,-2.667656458,49
138,-12.43956202,32.56043798,167,65,3,45,-7,7d_discrete,87,-2.152667986,7.2,4.956077996,-75
139,-6.68690933,38.31309067,92,71,1,45,-7,7d_discrete,87,2.80341001,-62.6,-3.768295182,65
140,-10.54324639,34.45675361,157,70,3,45,7,7d_discrete,87,-0.964885172,17.2,1.530099312,133
141,-9.04329667,35.95670333,290,48,0,45,7,7d_discrete,87,0.56521414,125.2,-1.021827882,-45
142,-10.24902078,34.75097922,245,38,-3,45,7,7d_discrete,87,-0.456613742,54.8,-3.914464704,4
143,-14.59446635,30.40553365,249,84,1,45,-7,7d_discrete,87,-4.371078446,42.4,46.66088056,-187
144,41.7547451,86.7547451,62,2522,3,45,-7,7d_discrete,87,42.28980212,-138.6,-46.36563927,314
145,-3.12780612,41.87219388,376,36,0,45,-7,7d_discrete,87,-4.075837156,131.6,-4.470390838,60
146,-7.23692203,37.76307797,436,61,3,45,7,7d_discrete,87,-8.546227994,162.4,4.788548586,-74
147,-0.49821161,44.50178839,362,39,-3,45,-7,7d_discrete,87,-3.757679408,65,-6.945654164,29
148,-5.65621563,39.34378437,391,46,1,45,7,7d_discrete,87,-10.70333357,65.6,10.70333357,178
1,-15.06482545,29.93517455,569,17,0,45,0,7d_discrete,88,0,0,-0.095146625,-271
2,-15.2551187,29.7448813,298,48,0,45,0,7d_discrete,88,-0.095146625,-135.5,0.875840875,108
3,-13.9889307,31.0110693,406,8,0,45,0,7d_discrete,88,0.78069425,-18.33333333,3.34813147,46
4,-9.26452399,35.73547601,452,47,0,45,0,7d_discrete,88,4.12882572,20.75,0.75641156,-154
5,-7.28680311,37.71319689,298,44,0,45,0,7d_discrete,88,4.88523728,-106.6,-3.21431462,85
6,-9.3601908,35.6398092,383,63,0,45,0,7d_discrete,88,1.67092266,15.6,-2.9098103,57
7,-11.5237217,33.4762783,440,51,0,45,0,7d_discrete,88,-1.23888764,44.2,-10.85136086,198
8,-24.47162053,20.52837947,638,56,0,45,0,7d_discrete,88,-12.0902485,195.8,10.02356791,-328
9,-15.74393478,29.25606522,310,69,0,45,0,7d_discrete,88,-2.066680596,-103.8,1.791918118,-202
10,-15.61832005,29.38167995,108,156,0,45,0,7d_discrete,88,-0.274762478,-267.8,-5.148076742,349
11,-23.61794829,21.38205171,457,378,0,45,0,7d_discrete,88,-5.42283922,66.4,9.086562694,-109
12,-15.28330157,29.71669843,348,65,0,45,0,7d_discrete,88,3.663723474,-24.2,-7.744311784,256
13,-22.66661156,22.33338844,604,17,0,45,0,7d_discrete,88,-4.08058831,238.6,8.5228587,-205
14,-13.74370738,31.25629262,399,40,0,45,0,7d_discrete,88,4.44227039,15.8,1.91162173,19
15,-10.88552705,34.11447295,418,36,0,45,0,7d_discrete,88,6.35389212,-27.2,-9.24212484,-75
16,-19.25507779,25.74492221,343,42,0,45,0,7d_discrete,88,-2.88823272,-79.4,6.076372276,-289
17,-12.6525565,32.3474435,54,874,0,45,0,7d_discrete,88,3.188139556,-309.6,-0.3850051,323
18,-10.63029911,34.36970089,377,74,0,45,0,7d_discrete,88,2.803134456,58.8,-5.165396926,240
19,-16.3086932,28.6913068,617,234,0,45,0,7d_discrete,88,-2.36226247,255.2,-0.310117762,-234
20,-18.05213194,26.94786806,383,23,0,45,0,7d_discrete,88,-2.672380232,28.2,3.562260118,45
21,-13.29857033,31.70142967,428,93,0,45,0,7d_discrete,88,0.889879886,56.2,-6.411419682,-70
22,-21.47434839,23.52565161,358,72,0,45,0,7d_discrete,88,-5.521539796,-74.6,9.62901528,95
23,-12.14909161,32.85090839,453,28,0,45,0,7d_discrete,88,4.107475484,5.2,-17.43684137,-67
24,-32.90524292,12.09475708,386,60,0,45,0,7d_discrete,88,-13.32936588,-15.6,12.12684795,-78
25,-21.45996073,23.54003927,308,52,0,45,0,7d_discrete,88,-1.202517934,-78.6,6.587683824,188
26,-15.26570355,29.73429645,496,19,0,45,0,7d_discrete,88,5.38516589,95.8,2.536930328,-136
27,-10.54237943,34.45762057,360,96,0,45,0,7d_discrete,88,7.922096218,-40.6,0.476940652,-1
28,-9.54452557,35.45547443,359,124,0,45,0,7d_discrete,88,8.39903687,-22.8,-7.225643174,183
29,-12.7364002,32.2635998,542,31,3,45,7,7d_discrete,88,1.173393696,129,-1.91667865,-361
30,-12.95135838,32.04864162,181,71,0,45,-7,7d_discrete,88,-0.743284954,-206.6,NA,-38
31,NA,203.6129512,143,1879,1,45,-7,7d_discrete,88,NA,-174,NA,265
32,-20.99599235,24.00400765,408,36,-3,45,7,7d_discrete,88,-7.641861164,81.4,8.038674544,-35
33,-13.5610524,31.4389476,373,56,-3,45,-7,7d_discrete,88,0.39681338,43.6,2.997880422,103
34,-10.81783358,34.18216642,476,90,3,45,-7,7d_discrete,88,3.394693802,159.8,-7.510321804,NA
35,-19.72609418,25.27390582,NA,49,1,45,7,7d_discrete,88,-4.115628002,NA,4.086908496,NA
36,-16.31114251,28.68885749,392,247,0,45,7,7d_discrete,88,-0.028719506,33.6,1.998222176,178
37,-12.64215233,32.35784767,570,53,3,45,-7,7d_discrete,88,1.96950267,126.2,-0.708914414,-217
